"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSMUSG00000027597",-0.164786888017257,5.57103946246582,-1.97125375070824,0.0995573134850552,0.212216390881061,-5.84674047783725
"ENSMUSG00000032185",-0.154722208500617,6.0163832601304,-1.97103634754944,0.0995864621726571,0.212249934529602,-5.84703743959645
"ENSMUSG00000029089",-0.155308254811569,3.8603378631408,-1.9704553799468,0.0996643990333808,0.21238743801552,-5.84783098348745
"ENSMUSG00000094251",0.355088886053356,0.680036536817843,1.96995231527655,0.0997319354043577,0.212502743742286,-5.84851808608471
"ENSMUSG00000026974",-0.247920311524782,5.24291248047426,-1.96967456482251,0.0997692433429237,0.212553618188176,-5.84889743356963
"ENSMUSG00000028645",0.335266383488985,7.26037212550026,1.96929348301027,0.0998204540694398,0.212612019486387,-5.84941789397186
"ENSMUSG00000020163",-0.236881696567736,8.06813511785631,-1.96927062699668,0.0998235263686482,0.212612019486387,-5.84944910887594
"ENSMUSG00000065041",-0.442983769838621,4.66845218149759,-1.96916778111221,0.0998373520766692,0.212612851112002,-5.84958956670792
"ENSMUSG00000071661",-0.163110241047643,2.28296829775262,-1.96905667686709,0.0998522901587073,0.212616051098162,-5.84974130160723
"ENSMUSG00000003234",-0.163087256426147,4.91123161232718,-1.96807685590935,0.099984126717066,0.212868129328342,-5.85107937529523
"ENSMUSG00000028467",-0.153072926035236,4.46078982063577,-1.96784519085682,0.100015323544522,0.212905904639772,-5.85139572679334
"ENSMUSG00000020069",-0.155644832275654,5.40996040442645,-1.96667788814015,0.100172667498033,0.213212167203277,-5.8529896417931
"ENSMUSG00000028076",-0.129474772876645,4.49850255070754,-1.96652099358855,0.100193834955887,0.213224137393021,-5.85320386338872
"ENSMUSG00000016252",-0.143734164663565,7.53493975506687,-1.9664364788484,0.100205239165365,0.213224137393021,-5.85331925734164
"ENSMUSG00000093553",0.52843573376415,-0.434960359474548,1.96620059471028,0.100237075779172,0.21323613098338,-5.85364132191682
"ENSMUSG00000049491",0.611838236794213,-1.36843523832985,1.9661950455435,0.100237824858475,0.21323613098338,-5.85364889839185
"ENSMUSG00000078866",-0.323172204849251,2.16663583852535,-1.96583821546541,0.100286005145191,0.213309950460033,-5.8541360831147
"ENSMUSG00000070972",-0.26449085166099,2.61406925242165,-1.96533754337935,0.100353647174696,0.21340158093984,-5.85481963030613
"ENSMUSG00000000374",-0.158340173989481,4.90332880859042,-1.96526540759405,0.10036339672434,0.21340158093984,-5.85491811176337
"ENSMUSG00000012535",-0.141976325549243,4.92493127863277,-1.96521995954149,0.100369539774738,0.21340158093984,-5.85498015816995
"ENSMUSG00000021928",0.152663902924754,4.75504554874442,1.96507828806619,0.100388691457027,0.213413627392188,-5.85517356866542
"ENSMUSG00000055639",0.465722729390748,2.43810718092145,1.96484091432284,0.100420788871092,0.213453187895907,-5.85549762665293
"ENSMUSG00000024795",-0.179267924213916,4.40145162303063,-1.96434973031179,0.100487239409003,0.213565748542501,-5.85616815896557
"ENSMUSG00000024817",0.199324863137694,4.2436471797046,1.96420918518383,0.100506261495027,0.213577492702941,-5.85636001640609
"ENSMUSG00000019428",-0.107983322120479,7.56588943820651,-1.9636312508946,0.100584520570268,0.213692384651789,-5.857148925424
"ENSMUSG00000061046",-0.111645653772044,5.81003875397476,-1.96361047662932,0.100587334803866,0.213692384651789,-5.85717728254444
"ENSMUSG00000034330",0.182639640301055,7.78931081144113,1.96331915361951,0.100626807988767,0.213708377913178,-5.85757493620074
"ENSMUSG00000007836",-0.113584227530597,8.35223604290458,-1.96326982634122,0.100633493212358,0.213708377913178,-5.85764226649401
"ENSMUSG00000047394",-0.340751163430899,3.85122848631511,-1.96325593142646,0.100635376442907,0.213708377913178,-5.85766123259113
"ENSMUSG00000035198",-0.187497445902645,5.96666467395842,-1.96294900740227,0.100676984169875,0.213768049709952,-5.85808016747171
"ENSMUSG00000078812",-0.181370832898064,10.312277417573,-1.96282387859425,0.100693952106059,0.213775394697933,-5.85825095818813
"ENSMUSG00000076437",-0.142224944417337,7.10478068462284,-1.96270598231879,0.100709941946881,0.21378066147678,-5.85841187527063
"ENSMUSG00000029101",-0.277674055569504,3.45913105836473,-1.96220723015999,0.100777614475336,0.213895620851957,-5.85909260456562
"ENSMUSG00000025907",0.190512062215404,2.35889469089075,1.96209997254556,0.100792173628706,0.213897833937813,-5.85923899259941
"ENSMUSG00000090626",-0.182187516518568,2.71434417499796,-1.96175561569189,0.100838931113681,0.213968367507912,-5.85970897010112
"ENSMUSG00000052456",-0.215128376943097,7.73287478869278,-1.9615416133081,0.100867999920752,0.214001353900778,-5.86000103252191
"ENSMUSG00000090174",-1.16890340354856,-1.96459360128499,-1.96023597200373,0.101045535259431,0.214349275533578,-5.86178279669732
"ENSMUSG00000081884",0.763566722624191,-2.09497155292466,1.95989295754328,0.101092229568383,0.214419586237724,-5.86225086083494
"ENSMUSG00000027589",0.368929176594647,3.804818163645,1.95955308360982,0.101138518014094,0.214461893806845,-5.86271462472548
"ENSMUSG00000033991",0.194308329889155,3.350007508831,1.9595474865657,0.101139280472701,0.214461893806845,-5.86272226186604
"ENSMUSG00000001440",-0.18023035685652,7.14133176804872,-1.95902481151223,0.101210507778998,0.214559391071185,-5.8634354318916
"ENSMUSG00000092243",0.403529664995265,-0.133095590944797,1.95898480447853,0.101215961821588,0.214559391071185,-5.86349001851245
"ENSMUSG00000032889",0.419018534524031,-0.451567659943862,1.9588812724295,0.101230077432985,0.214559391071185,-5.86363127933945
"ENSMUSG00000096981",0.210553118423352,3.46010448077654,1.95881222305333,0.101239492772736,0.214559391071185,-5.86372549067903
"ENSMUSG00000030094",-0.217431825857077,5.80661063695585,-1.95857678077607,0.101271603584918,0.214598704704248,-5.86404672479648
"ENSMUSG00000061488",-0.357365704562085,0.958704506570003,-1.95807088674473,0.101340635032954,0.214716233685432,-5.86473693543623
"ENSMUSG00000091462",-0.152590902978573,4.08500003784866,-1.95726617858565,0.101450539612474,0.214920319861768,-5.8658347619708
"ENSMUSG00000037148",-0.226706658600484,4.69561279603774,-1.95641857972822,0.10156643317838,0.215127249797433,-5.86699101224033
"ENSMUSG00000030138",-0.145980168435756,5.55059347273147,-1.95635299229221,0.101575406665808,0.215127249797433,-5.86708047934935
"ENSMUSG00000079563",0.22903993728149,5.21386322423046,1.9557597289795,0.101656611915003,0.215263714926681,-5.86788971816421
"ENSMUSG00000064363",-0.282411817531742,11.3581067816794,-1.95555888809801,0.101684117756844,0.215263714926681,-5.86816366418713
"ENSMUSG00000019960",-0.224914135192316,5.45703677510565,-1.95554421829924,0.101686127132259,0.215263714926681,-5.86818367351965
"ENSMUSG00000032459",-0.204806261284546,5.38115076406461,-1.95548490663479,0.101694251677211,0.215263714926681,-5.86826457324242
"ENSMUSG00000056999",-0.154821139718268,5.61620882322165,-1.95529118057549,0.101720792980676,0.215291099226856,-5.86852880788442
"ENSMUSG00000010663",-0.162877820331285,7.32756298826229,-1.95459226982307,0.101816605322161,0.215447668098657,-5.86948205396619
"ENSMUSG00000018449",-0.163724149363358,4.36028245924446,-1.95455295636816,0.101821997454019,0.215447668098657,-5.8695356718024
"ENSMUSG00000020921",-0.140555963010755,4.897317674248,-1.9542484463093,0.101863773102627,0.215507247239181,-5.86995097245327
"ENSMUSG00000033356",-0.186182641937305,3.46555921673624,-1.95392374406211,0.10190833811126,0.215572710949162,-5.87039379859803
"ENSMUSG00000022120",0.176179824981769,3.94060284906434,1.95364189978871,0.101947036983617,0.215608186821277,-5.87077816429569
"ENSMUSG00000082214",-0.601608605854917,0.830022818578414,-1.95360315682894,0.101952357787274,0.215608186821277,-5.87083099927772
"ENSMUSG00000030336",-0.223855840241287,5.1262284911593,-1.95335269809017,0.101986761605018,0.215652124852941,-5.87117255295467
"ENSMUSG00000081888",-0.350072015910659,0.346275107967802,-1.95290640245778,0.10204809546561,0.215752987407251,-5.87178115157504
"ENSMUSG00000081451",0.284289906202207,-0.704443573623585,1.95280702195256,0.102061758310441,0.215753049059943,-5.87191666995507
"ENSMUSG00000094090",-1.20792674247684,2.09835609807479,-1.9522091835822,0.102143988457988,0.215876025068086,-5.87273187394839
"ENSMUSG00000032322",0.144525149385963,6.97983839215619,1.95218573637413,0.102147214894776,0.215876025068086,-5.87276384528038
"ENSMUSG00000020193",-0.275974748069482,-0.720164666898626,-1.95087457482382,0.102327801333578,0.216228796381876,-5.87455155905668
"ENSMUSG00000071273",-0.23244279094331,1.20602518819099,-1.95052434225484,0.102376093800814,0.216295513927279,-5.87502904833988
"ENSMUSG00000085433",-0.221383844856751,1.8569728719845,-1.95044736850358,0.102386710573728,0.216295513927279,-5.87513398828108
"ENSMUSG00000045094",0.403791089680394,1.36215492895105,1.95017124718793,0.102424804417069,0.216347107568089,-5.87551042389835
"ENSMUSG00000032078",-0.165224852365965,5.86883458611891,-1.9500300694472,0.102444286937869,0.216359380861041,-5.87570288734709
"ENSMUSG00000027079",-0.108833634153133,5.09985500540132,-1.94968664981787,0.102491694553117,0.21643062000308,-5.87617105024795
"ENSMUSG00000053291",0.119396716458881,6.59468455042092,1.94931037485701,0.102543663303309,0.216501295429456,-5.87668398497538
"ENSMUSG00000046168",0.418772541665317,-1.34139633554403,1.94924623079181,0.102552525152556,0.216501295429456,-5.8767714237411
"ENSMUSG00000030057",-0.118331836077165,9.22768283161689,-1.9482744123219,0.102686882375062,0.216756024221069,-5.87809610351892
"ENSMUSG00000039737",-0.171563832693441,3.47627227135016,-1.94799929765327,0.102724950391141,0.216807460648147,-5.87847108796341
"ENSMUSG00000027860",0.310888623698493,0.225323337161472,1.94788217097462,0.102741161731134,0.216812759620642,-5.87863072992802
"ENSMUSG00000036023",-0.169968712223611,6.27378167262399,-1.94760563612876,0.102779446846711,0.216864632846561,-5.87900763570493
"ENSMUSG00000062345",-0.595757400665599,4.72556066294422,-1.94730269709864,0.102821404149904,0.216924239524361,-5.87942051768207
"ENSMUSG00000047388",0.136664832559694,4.51278729164568,1.94678983375276,0.10289247581233,0.217043763205672,-5.88011948217134
"ENSMUSG00000095746",2.54574190416346,-1.27306981899474,1.94669597138685,0.102905488488604,0.217043763205672,-5.88024740030384
"ENSMUSG00000093092",-1.13814381296152,0.218972363744009,-1.94632029836538,0.102957586924716,0.217124708566582,-5.88075936578112
"ENSMUSG00000077212",-0.240151039870404,4.3603387794439,-1.94607102870741,0.102992170494707,0.217162821685963,-5.88109905897123
"ENSMUSG00000054808",-0.129659612023056,7.39859431335186,-1.94590874854204,0.10301469151965,0.217162821685963,-5.88132020244845
"ENSMUSG00000078184",-0.261768489781196,0.760411472515999,-1.94589335585795,0.103016827955546,0.217162821685963,-5.88134117828442
"ENSMUSG00000027602",0.170473492018077,5.18856914803444,1.94566251499172,0.103048873037167,0.217165593459335,-5.88165574472573
"ENSMUSG00000097013",-0.859603351785861,-1.68494427392542,-1.94560438612064,0.103056944020452,0.217165593459335,-5.88173495571645
"ENSMUSG00000032869",-0.117845789810712,4.62492394798269,-1.9455873348376,0.10305931165116,0.217165593459335,-5.88175819105597
"ENSMUSG00000019961",-0.13760003380319,6.21520123931915,-1.94543537664244,0.103080414022072,0.217181141246078,-5.88196525882033
"ENSMUSG00000010453",-0.13192960061543,5.09657071792822,-1.94508842003097,0.103128612192803,0.217253765701692,-5.8824380321052
"ENSMUSG00000084288",-0.937841629031134,-0.0271167874960636,-1.94406122188102,0.103271441712592,0.217525697471287,-5.88383762821089
"ENSMUSG00000023967",-0.18852739923904,4.75712156285575,-1.94376218787972,0.10331305943916,0.217569065142901,-5.88424504674011
"ENSMUSG00000048550",0.391017876747631,2.16979055638789,1.94371572334821,0.103319527617624,0.217569065142901,-5.88430835121144
"ENSMUSG00000053898",-0.121114221620157,6.99725618271123,-1.9429759610277,0.103422562967596,0.217757059468096,-5.88531618337774
"ENSMUSG00000022255",0.124873656264915,4.69901743549359,1.94232954120091,0.103512682832696,0.217917813732528,-5.88619678805116
"ENSMUSG00000049871",-0.175539295978008,2.21945804038059,-1.94197116337528,0.10356268000998,0.217990110851289,-5.88668497468721
"ENSMUSG00000030016",0.132513071316619,3.9323504966443,1.94188592908035,0.103574574628173,0.217990110851289,-5.88680107933344
"ENSMUSG00000091881",1.38176410556176,-1.6337853939628,1.94165120538513,0.103607337964083,0.21803006958532,-5.88712081072798
"ENSMUSG00000002416",-0.207054725514326,4.28888570611712,-1.94117405222334,0.103673972665476,0.218141286721334,-5.88777074709449
"ENSMUSG00000024600",-0.544314661744812,-2.08754023890577,-1.94094877523837,0.103705447838008,0.218178504657868,-5.88807758904134
"ENSMUSG00000042451",0.542726408768704,-1.52274224885694,1.94027514796954,0.103799623344855,0.218337783661862,-5.88899507236144
"ENSMUSG00000024539",0.115536905243899,4.98763558546537,1.94020989195302,0.103808750980844,0.218337783661862,-5.88908394808021
"ENSMUSG00000037613",0.348664502343451,3.02440371962717,1.93979054577506,0.103867426153662,0.218418277231976,-5.88965506467785
"ENSMUSG00000033697",0.12742913889444,2.80687320550873,1.93973910658875,0.103874625873482,0.218418277231976,-5.88972511917199
"ENSMUSG00000030512",-0.170842594646551,5.58022668769972,-1.93950073171355,0.103907996784215,0.218459419305196,-5.89004975475285
"ENSMUSG00000032125",0.347463032123802,-1.51694023130486,1.93911600610721,0.103961878786864,0.218493931221552,-5.89057368471761
"ENSMUSG00000071207",-0.347595735669537,-1.22926700970655,-1.93909264185815,0.103965151934937,0.218493931221552,-5.89060550214984
"ENSMUSG00000054905",1.10705796628164,2.15084322747128,1.9390877827142,0.103965832676037,0.218493931221552,-5.89061211932231
"ENSMUSG00000086158",0.2529427134019,4.40669859658459,1.93874277377172,0.104014178221477,0.218566507815013,-5.89108194359754
"ENSMUSG00000094374",0.358303975114383,-1.78950463373298,1.9380078802634,0.104117233733842,0.218754012724117,-5.89208264858289
"ENSMUSG00000003518",0.246945847539146,4.63499731762031,1.93776329114082,0.104151555908251,0.218795944238402,-5.89241568942379
"ENSMUSG00000040540",0.36376666413355,3.34567070078141,1.9376686241438,0.104164843215932,0.218795944238402,-5.89254458902437
"ENSMUSG00000037628",-0.129361612103861,5.69882503988983,-1.93735274559218,0.104209191869108,0.218860047953368,-5.89297468379917
"ENSMUSG00000062591",0.642476680725002,2.70403063133797,1.93675104225027,0.104293722707875,0.219008514046195,-5.89379391492538
"ENSMUSG00000036291",0.251297345426897,3.89856068157964,1.936488609665,0.104330612573446,0.219056911765263,-5.89415120661506
"ENSMUSG00000032518",-0.146988552600082,10.4980437289252,-1.93627016317241,0.104361329457672,0.219070936972518,-5.89444860576479
"ENSMUSG00000022280",0.295268224258937,4.27492258705994,1.93618828640863,0.104372844934228,0.219070936972518,-5.89456007338976
"ENSMUSG00000084113",0.447099207169176,0.506943509686005,1.93614108583928,0.104379483997468,0.219070936972518,-5.89462433217225
"ENSMUSG00000005374",-0.23644144724673,4.39211481365554,-1.93604737880311,0.10439266576365,0.219070936972518,-5.89475190388147
"ENSMUSG00000084803",0.489528925397179,-0.804908366508784,1.93594436446055,0.104407158737229,0.219072300055244,-5.89489214506303
"ENSMUSG00000033454",0.110253373546715,2.77228460905803,1.93524282362564,0.1045059120398,0.219250438556256,-5.89584716667017
"ENSMUSG00000070610",-0.21527657805806,4.33087624519675,-1.93441958357415,0.104621917334973,0.219412648299592,-5.89696777352687
"ENSMUSG00000014959",-0.135017268308433,6.77651612087215,-1.9344020425241,0.10462439051919,0.219412648299592,-5.89699164965461
"ENSMUSG00000020448",-0.12017934316849,4.79592091727928,-1.93439896619322,0.104624824269745,0.219412648299592,-5.89699583702038
"ENSMUSG00000041837",-0.183090936290096,4.66219311417646,-1.93421125588165,0.104651294136892,0.219439079066691,-5.8972513375387
"ENSMUSG00000094130",-0.241448502448748,5.83990598781025,-1.93385307272151,0.104701821988527,0.219515942364658,-5.89773886243852
"ENSMUSG00000041530",0.252678428021429,4.05294126588975,1.93368113635681,0.104726085338094,0.219537726914205,-5.89797287959593
"ENSMUSG00000032624",0.164657561164307,5.04299693188747,1.93312196045305,0.104805034672395,0.219674128965649,-5.89873392800763
"ENSMUSG00000081984",-0.417024191765406,-1.07463238207897,-1.93283242779724,0.104845937135754,0.219723702887109,-5.89912797013268
"ENSMUSG00000092954",-0.957267779999993,0.896027242583897,-1.9327579927237,0.104856455241924,0.219723702887109,-5.89922927135303
"ENSMUSG00000055809",-0.143167261590941,3.6593928133599,-1.93263113728391,0.104874383114785,0.219732174340193,-5.89940191146162
"ENSMUSG00000046519",0.266168528682169,5.31460843560372,1.93246279565041,0.104898178832807,0.219752936196608,-5.89963100751792
"ENSMUSG00000022951",0.145868581292382,3.59363135387872,1.93229253753833,0.104922251021433,0.219774271663028,-5.89986270771176
"ENSMUSG00000072692",-0.146941312411181,10.1208592067019,-1.93216734122797,0.104939955656349,0.21978226551902,-5.90003308181106
"ENSMUSG00000008226",-0.219394998680283,2.32634625539403,-1.93174387953201,0.104999861943556,0.219878631104508,-5.90060933590017
"ENSMUSG00000084159",0.119494376832625,4.26026991549799,1.93123798585801,0.105071475181411,0.219973534341895,-5.90129773219613
"ENSMUSG00000045312",-0.135893690693857,1.90376173230736,-1.93122734242289,0.10507298237538,0.219973534341895,-5.9013122148992
"ENSMUSG00000062353",-0.113456102559247,9.41862905553716,-1.93099163973198,0.105106365345364,0.219977941056258,-5.90163293551484
"ENSMUSG00000024680",-0.653272810556346,4.48500031304708,-1.93095711474026,0.105111256081105,0.219977941056258,-5.90167991301624
"ENSMUSG00000036819",-0.224084203628421,1.96600192358961,-1.93091805643514,0.105116789274403,0.219977941056258,-5.90173305871102
"ENSMUSG00000028850",-0.301325442073154,3.1871813301731,-1.93074196093456,0.105141739504218,0.220001061437822,-5.90197266497668
"ENSMUSG00000075703",-0.150138596252851,2.95515675699133,-1.93050162642018,0.105175801179079,0.220016306213934,-5.90229967178254
"ENSMUSG00000055494",-0.510811753222148,-1.69635048639231,-1.93049435872875,0.105176831374939,0.220016306213934,-5.90230956030984
"ENSMUSG00000058301",-0.162275806608563,5.83085793871767,-1.92960777255663,0.105302581814032,0.220250245467495,-5.90351580711039
"ENSMUSG00000020483",-0.12888295981442,6.64830808600005,-1.92915151030363,0.105367355928964,0.220356602031962,-5.90413653291553
"ENSMUSG00000031935",-0.136858799121701,5.36395529936316,-1.92880616983483,0.105416409681015,0.22040411178428,-5.90460633486909
"ENSMUSG00000026409",-0.227014812346894,1.95679775894624,-1.92879547829216,0.105417928726396,0.22040411178428,-5.90462087940116
"ENSMUSG00000029635",0.111792686356324,4.40482649896688,1.92850533591743,0.105459160382974,0.220439162061055,-5.90501557638541
"ENSMUSG00000052783",-0.31979063010147,-1.57229259970374,-1.92848146992446,0.105462552667567,0.220439162061055,-5.90504804211181
"ENSMUSG00000028923",0.118897702581355,6.30456883713294,1.92816183849348,0.105507995370135,0.220505022019598,-5.90548283997322
"ENSMUSG00000023781",-0.445436282920508,-0.267971703225721,-1.92798286976356,0.105533448414363,0.220507585623803,-5.90572628667741
"ENSMUSG00000070891",-2.08655423168178,-2.25989627426294,-1.92795726625946,0.10553709026949,0.220507585623803,-5.90576111411815
"ENSMUSG00000026618",-0.120183694697117,4.93714411048355,-1.92774976503686,0.105566610046082,0.220540145739834,-5.90604336648
"ENSMUSG00000020042",-0.480382159780248,-1.41829566610231,-1.92735107933152,0.105623351816933,0.220601669599064,-5.90658565945595
"ENSMUSG00000032867",-0.137952687327958,5.87242953428584,-1.92721732530324,0.10564239488931,0.220601669599064,-5.90676758690166
"ENSMUSG00000027694",-0.340710597541764,0.870560135126277,-1.92720339184992,0.105644378848432,0.220601669599064,-5.90678653854166
"ENSMUSG00000006641",-0.303299486153718,2.10526899288201,-1.92715113353714,0.105651820151109,0.220601669599064,-5.90685761764274
"ENSMUSG00000085379",-0.318166011316005,0.0736069254314796,-1.92700712112012,0.105672329493787,0.220615384464272,-5.9070534940222
"ENSMUSG00000084071",0.637983459187942,-0.280022599849907,1.92683036545325,0.105697507439339,0.220618794592456,-5.90729390165829
"ENSMUSG00000068663",0.154059933318157,2.95916272086069,1.92670929100556,0.10571475738677,0.220618794592456,-5.9074585740163
"ENSMUSG00000001029",-0.156477323149926,6.39106261843168,-1.92667638720132,0.105719445812719,0.220618794592456,-5.90750332585188
"ENSMUSG00000024109",-0.467943336493435,-1.78612093999273,-1.92660423432939,0.105729727531702,0.220618794592456,-5.90760145906001
"ENSMUSG00000031360",-0.11839046494884,5.04131155796653,-1.92648852938959,0.105746217496388,0.220624112311186,-5.90775882474758
"ENSMUSG00000039197",0.137365652628707,6.07031901363654,1.9261358947277,0.105796490140774,0.220656771100516,-5.90823841747153
"ENSMUSG00000034345",-0.247613375474968,4.73074111856071,-1.92604242349351,0.10580981973751,0.220656771100516,-5.90836553794556
"ENSMUSG00000047409",-0.196782703590949,3.99049888155512,-1.92602170746697,0.105812774205964,0.220656771100516,-5.90839371148488
"ENSMUSG00000017781",0.151982049458263,7.24621229105441,1.92598755423869,0.105817645237397,0.220656771100516,-5.90844015931958
"ENSMUSG00000021003",0.173981918215697,3.83498010273271,1.92572423293492,0.105855208507435,0.220706017737834,-5.90879826647094
"ENSMUSG00000036977",0.175245849118737,3.16764483933236,1.9255051489606,0.105886471537629,0.220742117255036,-5.9090962050299
"ENSMUSG00000047989",-0.151915455166918,5.11212272326962,-1.92531025584323,0.105914290423287,0.220771028180785,-5.90936124004137
"ENSMUSG00000055067",-0.176919520214749,3.44578371377349,-1.92504569767959,0.105952065090428,0.220820680897672,-5.90972100389197
"ENSMUSG00000045709",0.508187275771543,0.37025935185544,1.92483337859582,0.105982390726876,0.220854797636661,-5.91000972238003
"ENSMUSG00000021772",0.177557420146206,1.70893872162281,1.92446532263437,0.106034981172848,0.220935296518805,-5.91051020185827
"ENSMUSG00000065280",-0.369071117940585,4.66142831350001,-1.92429856816975,0.106058816935361,0.220954237058369,-5.91073694688254
"ENSMUSG00000021843",0.21250594557271,4.56841316463035,1.92420638303873,0.10607199614107,0.220954237058369,-5.91086229427366
"ENSMUSG00000020680",-0.134588518932251,7.19734560216644,-1.92373186994946,0.106139860944698,0.221066504270839,-5.91150748743566
"ENSMUSG00000043241",-0.13328390882079,3.95577302236664,-1.92349885869518,0.106173202286658,0.221106846451687,-5.91182429999097
"ENSMUSG00000032193",0.13507448542268,6.93878778380003,1.92309393123192,0.106231168183382,0.221198452171318,-5.91237483914566
"ENSMUSG00000064945",2.7806121529113,-2.36978376952812,1.92293175995945,0.10625439220256,0.221217702487239,-5.91259532056508
"ENSMUSG00000028426",0.121002317326437,6.4930268774129,1.92261810362544,0.106299324496627,0.221282137616301,-5.91302174422616
"ENSMUSG00000044056",-0.562571223855569,-1.17609346406416,-1.922493866835,0.106317127143291,0.221290087734129,-5.91319064338018
"ENSMUSG00000070527",-0.374186058571374,0.517503374659647,-1.92142024650785,0.106471098600764,0.221581422324709,-5.91465013172699
"ENSMUSG00000093270",0.234985058498278,3.40243893030478,1.92097950820875,0.106534371708146,0.221683949017937,-5.91524922724469
"ENSMUSG00000020175",-0.480156618791949,0.789113025383767,-1.92070985318218,0.106573102596694,0.221730808443709,-5.91561575555648
"ENSMUSG00000061360",-0.209121431991953,7.99873333755017,-1.92062764056718,0.106584913733415,0.221730808443709,-5.91572750089157
"ENSMUSG00000023067",0.406143060294578,7.39207712005332,1.9193774235544,0.106764690519152,0.222065426932814,-5.9174267057846
"ENSMUSG00000040913",-0.162608633735247,4.03425950528869,-1.91931393356018,0.106773828343241,0.222065426932814,-5.91751299080898
"ENSMUSG00000035109",0.376806821569489,-1.64858743130812,1.91870851003513,0.106861003963613,0.222217527953243,-5.91833575242216
"ENSMUSG00000090483",0.258172051534613,3.32599276895695,1.91837636393385,0.106908860663678,0.222287836027158,-5.91878711158871
"ENSMUSG00000073778",-1.84795557005613,-2.54903001893825,-1.91823797962078,0.106928805931982,0.222300099037522,-5.91897515975714
"ENSMUSG00000005054",0.172940520056498,9.08162270606855,1.91811799257694,0.106946102659205,0.222306853353727,-5.91913820593823
"ENSMUSG00000055782",-0.274485005408493,4.36779785671925,-1.91741728002721,0.107047170428864,0.222477408837239,-5.92009033801859
"ENSMUSG00000024613",-0.174342081734156,5.46629324853332,-1.9173542266416,0.10705626971852,0.222477408837239,-5.92017601182027
"ENSMUSG00000035370",-0.141890327270066,5.73454719820676,-1.91661685576096,0.107162738489137,0.222669424447293,-5.92117787187413
"ENSMUSG00000073888",-0.514590414372761,0.64385633095413,-1.91641382986155,0.10719207215252,0.222701134542947,-5.92145370772076
"ENSMUSG00000043088",0.297883273929295,0.862922143059039,1.91606644315722,0.107242282256998,0.222776203297058,-5.92192566171844
"ENSMUSG00000047417",-0.192274774406833,5.74649185367213,-1.91591217764417,0.107264586906153,0.222793291480492,-5.9221352387399
"ENSMUSG00000024012",-0.144582123612915,7.58117258535961,-1.91498539655197,0.107398685429329,0.223042545527446,-5.92339424189086
"ENSMUSG00000023175",0.134258289154909,10.4768647373761,1.91454059530357,0.107463105189813,0.223147046270672,-5.92399844599965
"ENSMUSG00000003527",-0.115553618890844,4.90059271190271,-1.91408688521465,0.107528855482621,0.223254282079831,-5.9246147218206
"ENSMUSG00000048997",-0.201058071662623,3.06660725304352,-1.91390523994443,0.107555190374073,0.223279665180336,-5.92486144271562
"ENSMUSG00000047767",-0.158410222170945,3.27235147410857,-1.91340247821614,0.107628114690507,0.223401746455571,-5.92554429698528
"ENSMUSG00000070336",0.563692630366589,-0.960438441219057,1.91228669877231,0.107790134419033,0.223684470892114,-5.92705962350615
"ENSMUSG00000068243",0.579613937462212,-0.458499496872069,1.91226978436267,0.107792592418532,0.223684470892114,-5.92708259335357
"ENSMUSG00000091438",0.655686609845189,0.804954382797825,1.91204887924464,0.107824699523746,0.223702336643258,-5.92738257967418
"ENSMUSG00000092737",-0.376196326877231,4.10099891367808,-1.91184031143764,0.107855022360403,0.223702336643258,-5.92766580549489
"ENSMUSG00000029097",-0.190473262420725,2.34940777284607,-1.91179962846154,0.107860938100352,0.223702336643258,-5.92772105042366
"ENSMUSG00000026939",-0.142659061487789,4.94018303107039,-1.91173082242734,0.107870943980758,0.223702336643258,-5.92781448414602
"ENSMUSG00000037876",0.216498842035375,3.4665323662527,1.91172309473783,0.107872067812016,0.223702336643258,-5.92782497775763
"ENSMUSG00000084350",0.383016998624331,1.16891670802344,1.91161198311424,0.107888227989559,0.223702336643258,-5.92797585787628
"ENSMUSG00000045694",1.09272033116723,-1.68647911842429,1.9115299955412,0.107900153908246,0.223702336643258,-5.9280871888494
"ENSMUSG00000057531",-0.129431348894468,7.91559614488184,-1.9111984166887,0.107948398996026,0.223773043504338,-5.9285374298607
"ENSMUSG00000037015",-0.144223946455999,5.70596289190069,-1.91077311052737,0.108010313452631,0.223819161280014,-5.92911491664172
"ENSMUSG00000021901",-0.121529761282681,6.24606971959307,-1.91061079495936,0.10803395220493,0.223819161280014,-5.92933530399802
"ENSMUSG00000095538",0.116794138639407,6.69644145593717,1.91060389457765,0.108034957254751,0.223819161280014,-5.92934467304933
"ENSMUSG00000039048",-0.152007352851202,5.10855145601072,-1.91059263995618,0.108036596525702,0.223819161280014,-5.9293599540912
"ENSMUSG00000006494",0.252312999702259,6.30294396775588,1.91047024872598,0.108054424816958,0.223819161280014,-5.92952613044088
"ENSMUSG00000029054",0.463465659450612,-1.86000319699159,1.91046282284033,0.108055506614806,0.223819161280014,-5.92953621284508
"ENSMUSG00000023027",-0.119772178793578,5.10157119802903,-1.91001636596119,0.108120566270817,0.223924612123502,-5.93014236915776
"ENSMUSG00000025268",0.211935474336949,3.74233290964688,1.90908743537604,0.108256061099124,0.224175892030049,-5.93140348739666
"ENSMUSG00000006333",-0.123105953746977,10.2993853655295,-1.90864159358429,0.10832115303545,0.224281335442364,-5.93200871775906
